@relation class
@attribute h1_dst_bytes real
@attribute h1_dst_flow real
@attribute h1_dst_pkt real
@attribute h1_src_bytes real
@attribute h1_src_flow real
@attribute h1_src_pkt real
@attribute h2_dst_bytes real
@attribute h2_dst_flow real
@attribute h2_dst_pkt real
@attribute h2_src_bytes real
@attribute h2_src_flow real
@attribute h2_src_pkt real
@attribute h3_dst_bytes real
@attribute h3_dst_flow real
@attribute h3_dst_pkt real
@attribute h3_src_bytes real
@attribute h3_src_flow real
@attribute h3_src_pkt real
@attribute port_1_s_rx_bytes real
@attribute port_1_s_rx_crc_err real
@attribute port_1_s_rx_drop real
@attribute port_1_s_rx_error real
@attribute port_1_s_rx_frame_err real
@attribute port_1_s_rx_over_err real
@attribute port_1_s_rx_pkt real
@attribute port_1_s_tx_bytes real
@attribute port_1_s_tx_drop real
@attribute port_1_s_tx_error real
@attribute port_1_s_tx_pkt real
@attribute port_h1_rx_bytes real
@attribute port_h1_rx_crc_err real
@attribute port_h1_rx_drop real
@attribute port_h1_rx_error real
@attribute port_h1_rx_frame_err real
@attribute port_h1_rx_over_err real
@attribute port_h1_rx_pkt real
@attribute port_h1_tx_bytes real
@attribute port_h1_tx_drop real
@attribute port_h1_tx_error real
@attribute port_h1_tx_pkt real
@attribute port_h2_rx_bytes real
@attribute port_h2_rx_crc_err real
@attribute port_h2_rx_drop real
@attribute port_h2_rx_error real
@attribute port_h2_rx_frame_err real
@attribute port_h2_rx_over_err real
@attribute port_h2_rx_pkt real
@attribute port_h2_tx_bytes real
@attribute port_h2_tx_drop real
@attribute port_h2_tx_error real
@attribute port_h2_tx_pkt real
@attribute port_h3_rx_bytes real
@attribute port_h3_rx_crc_err real
@attribute port_h3_rx_drop real
@attribute port_h3_rx_error real
@attribute port_h3_rx_frame_err real
@attribute port_h3_rx_over_err real
@attribute port_h3_rx_pkt real
@attribute port_h3_tx_bytes real
@attribute port_h3_tx_drop real
@attribute port_h3_tx_error real
@attribute port_h3_tx_pkt real
@attribute port_udp_counts real
@attribute rst real
@attribute tcp_connection real
@attribute tcp_failed real
@attribute tcp_port_counts real
@attribute udp_connection real
@attribute unknown_protocol real
@attribute class{0,1}
@data
15386,0,209,8556,0,105,4725,0,63,3100,0,32,8492,0,123,8265,1,99,29518,0,0,0,0,0,409,21293,0,0,257,8374,0,0,0,0,0,103,16567,0,0,226,3100,0,0,0,0,0,32,6219,0,0,84,9519,0,0,0,0,0,118,9982,0,0,144,0,0,0,0,0,0,0,"0"
15340,0,209,8423,0,104,4725,0,63,3100,0,32,8454,0,123,8123,0,97,29656,0,0,0,0,0,411,21400,0,0,258,8605,0,0,0,0,0,106,16809,0,0,229,3100,0,0,0,0,0,32,5951,0,0,80,9395,0,0,0,0,0,116,9680,0,0,140,0,0,0,0,0,0,0,"0"
15143,0,206,8359,0,103,4725,0,63,3100,0,32,8734,0,127,8222,0,97,29562,0,0,0,0,0,410,21565,0,0,260,8359,0,0,0,0,0,103,16435,0,0,224,3100,0,0,0,0,0,32,6017,0,0,81,9806,0,0,0,0,0,121,10026,0,0,145,0,0,0,0,0,0,0,"0"
15147,0,206,8386,0,103,4725,0,63,3100,0,32,8624,0,125,8337,0,100,29477,0,0,0,0,0,408,21161,0,0,255,8386,0,0,0,0,0,103,16443,0,0,224,3100,0,0,0,0,0,32,6021,0,0,81,9375,0,0,0,0,0,116,9854,0,0,142,0,0,0,0,0,0,0,"0"
15130,0,206,8345,0,103,4725,0,63,3100,0,32,8734,0,127,8222,0,97,29751,0,0,0,0,0,413,21353,0,0,257,8345,0,0,0,0,0,103,16624,0,0,227,3100,0,0,0,0,0,32,6219,0,0,84,9608,0,0,0,0,0,118,10298,0,0,149,0,0,0,0,0,0,0,"0"
15143,0,206,8374,0,103,4725,0,63,3100,0,32,8624,0,125,8271,0,99,29452,0,0,0,0,0,408,21233,0,0,256,8374,0,0,0,0,0,103,16435,0,0,224,3100,0,0,0,0,0,32,6017,0,0,81,9459,0,0,0,0,0,117,9916,0,0,143,0,0,0,0,0,0,0,"0"
15293,0,208,8451,0,104,4725,0,63,3100,0,32,8734,0,127,8222,0,97,30319,0,0,0,0,0,415,21798,0,0,261,8451,0,0,0,0,0,104,17607,0,0,233,3170,0,0,0,0,0,33,6899,0,0,86,9674,0,0,0,0,0,119,10906,0,0,150,0,0,0,0,0,0,0,"0"
15128,0,206,8344,0,103,4725,0,63,3017,0,31,8624,0,125,8337,1,100,30004,0,0,0,0,0,416,21356,0,0,258,8344,0,0,0,0,0,103,16902,0,0,231,3100,0,0,0,0,0,32,6499,0,0,88,9529,0,0,0,0,0,118,10400,0,0,150,0,0,0,0,0,0,0,"0"
15164,0,206,8401,0,103,4725,0,63,3100,0,32,8662,0,126,8222,0,97,29734,0,0,0,0,0,412,21562,0,0,259,8401,0,0,0,0,0,103,16596,0,0,226,3100,0,0,0,0,0,32,6157,0,0,83,9608,0,0,0,0,0,118,10094,0,0,146,0,0,0,0,0,0,0,"0"
15274,0,208,8423,0,104,4725,0,63,3100,0,32,8696,0,126,8337,1,100,29659,0,0,0,0,0,411,21418,0,0,259,8493,0,0,0,0,0,105,16570,0,0,226,3100,0,0,0,0,0,32,6091,0,0,82,9525,0,0,0,0,0,118,10062,0,0,145,0,0,0,0,0,0,0,"0"
15143,0,206,8359,0,103,4725,0,63,3100,0,32,8662,0,126,8222,0,97,29490,0,0,0,0,0,409,21301,0,0,256,8359,0,0,0,0,0,103,16435,0,0,224,3100,0,0,0,0,0,32,6087,0,0,82,9542,0,0,0,0,0,117,9954,0,0,144,0,0,0,0,0,0,0,"0"
15147,0,206,8386,0,103,4725,0,63,3100,0,32,8558,0,124,8265,1,99,29522,0,0,0,0,0,409,21173,0,0,255,8386,0,0,0,0,0,103,16571,0,0,226,3100,0,0,0,0,0,32,6149,0,0,83,9387,0,0,0,0,0,116,9982,0,0,144,0,0,0,0,0,0,0,"0"
15418,0,210,8500,0,105,4725,0,63,3100,0,32,8388,0,122,7859,0,93,29203,0,0,0,0,0,405,20924,0,0,252,8345,0,0,0,0,0,103,16422,0,0,224,3100,0,0,0,0,0,32,6017,0,0,81,9179,0,0,0,0,0,113,9680,0,0,140,0,0,0,0,0,0,0,"0"
15164,0,206,8401,0,103,4725,0,63,3100,0,32,8734,0,127,8486,1,101,29478,0,0,0,0,0,409,21365,0,0,257,8374,0,0,0,0,0,103,16501,0,0,225,3017,0,0,0,0,0,31,5933,0,0,80,9674,0,0,0,0,0,119,10092,0,0,146,0,0,0,0,0,0,0,"0"
12780,2,174,6976,1,86,4746,2,63,3544,1,32,9544,72,151,6907,71,82,65611,0,0,0,0,0,898,50642,0,0,654,8160,0,0,0,0,0,101,40864,0,0,460,4867,0,0,0,0,0,49,32854,0,0,349,33931,0,0,0,0,0,478,53834,0,0,710,0,0,0,372,1,0,0,"1"
15130,0,206,8345,0,103,4725,0,63,3100,0,32,6462,3,97,8265,5,99,85251,0,0,0,0,0,1341,83334,0,0,1164,8415,0,0,0,0,0,104,32652,0,0,464,3170,0,0,0,0,0,33,22247,0,0,321,70261,0,0,0,0,0,1012,67056,0,0,1089,0,0,0,892,1,0,0,"1"
15452,0,210,8556,0,105,4725,0,63,3100,0,32,5548,1,84,8123,0,97,81556,0,0,0,0,0,1304,81842,0,0,1147,8556,0,0,0,0,0,105,29962,0,0,452,3100,0,0,0,0,0,32,19235,0,0,305,69701,0,0,0,0,0,1004,61730,0,0,1035,0,0,0,885,1,0,0,"1"
15274,0,208,8423,0,104,4725,0,63,3100,0,32,7018,0,105,8156,0,96,82409,0,0,0,0,0,1312,82251,0,0,1151,8493,0,0,0,0,0,105,28584,0,0,421,3100,0,0,0,0,0,32,18105,0,0,277,70072,0,0,0,0,0,1008,62932,0,0,1046,0,0,0,886,1,0,0,"1"
15287,0,208,8359,0,103,4725,0,63,3100,0,32,7974,0,119,8403,0,101,80566,0,0,0,0,0,1289,81224,0,0,1139,8359,0,0,0,0,0,103,28045,0,0,423,3170,0,0,0,0,0,33,17557,0,0,279,69325,0,0,0,0,0,998,61170,0,0,1026,0,0,0,875,1,0,0,"1"
15293,0,208,8542,0,105,4725,0,63,3100,0,32,5220,0,83,8222,0,97,80938,0,0,0,0,0,1295,81336,0,0,1139,8542,0,0,0,0,0,105,26851,0,0,402,3100,0,0,0,0,0,32,16139,0,0,255,69394,0,0,0,0,0,998,61108,0,0,1026,0,0,0,875,1,0,0,"1"
15128,0,206,8344,0,103,4725,0,63,3100,0,32,8392,0,121,8271,0,99,80197,0,0,0,0,0,1284,80707,0,0,1132,8344,0,0,0,0,0,103,26394,0,0,396,3100,0,0,0,0,0,32,15991,0,0,253,68963,0,0,0,0,0,993,60676,0,0,1019,0,0,0,872,1,0,0,"1"
15452,0,210,8401,0,103,4725,0,63,3100,0,32,9068,3,133,8222,3,97,82032,0,0,0,0,0,1313,82592,0,0,1157,8625,0,0,0,0,0,106,26366,0,0,393,3100,0,0,0,0,0,32,15705,0,0,247,70484,0,0,0,0,0,1014,62240,0,0,1045,0,0,0,894,1,0,0,"1"
15130,0,206,8499,0,105,4725,0,63,3100,0,32,3334,0,59,8337,0,100,81814,0,0,0,0,0,1303,81733,0,0,1145,8345,0,0,0,0,0,103,27556,0,0,404,3170,0,0,0,0,0,33,17085,0,0,260,69645,0,0,0,0,0,1003,62498,0,0,1039,0,0,0,881,1,0,0,"1"
15452,0,210,8374,0,103,4725,0,63,3100,0,32,6624,3,100,8222,1,97,80626,0,0,0,0,0,1291,81238,0,0,1138,8374,0,0,0,0,0,103,26959,0,0,405,3100,0,0,0,0,0,32,16541,0,0,262,69464,0,0,0,0,0,999,61160,0,0,1027,0,0,0,880,1,0,0,"1"
15274,0,208,8605,0,106,4725,0,63,3100,0,32,6320,0,96,8271,0,99,81522,0,0,0,0,0,1304,81740,0,0,1146,8605,0,0,0,0,0,106,27339,0,0,410,3100,0,0,0,0,0,32,16481,0,0,261,69735,0,0,0,0,0,1004,61546,0,0,1033,0,0,0,884,1,0,0,"1"
15143,0,206,8359,0,103,4725,0,63,3100,0,32,6210,0,93,8288,0,98,80672,0,0,0,0,0,1292,81359,0,0,1140,8359,0,0,0,0,0,103,26541,0,0,398,3100,0,0,0,0,0,32,16123,0,0,255,69600,0,0,0,0,0,1001,61136,0,0,1027,0,0,0,880,1,0,0,"1"
15437,0,210,8386,0,103,4725,0,63,3100,0,32,4852,2,78,8265,5,99,80704,0,0,0,0,0,1292,81245,0,0,1139,8386,0,0,0,0,0,103,28047,0,0,423,3100,0,0,0,0,0,32,17625,0,0,280,69527,0,0,0,0,0,1001,61164,0,0,1027,0,0,0,881,1,0,0,"1"
15128,0,206,8500,0,105,4725,0,63,3100,0,32,7524,0,111,8123,0,97,81021,0,0,0,0,0,1298,81545,0,0,1144,8500,0,0,0,0,0,105,27124,0,0,403,3100,0,0,0,0,0,32,16431,0,0,256,69577,0,0,0,0,0,1002,61210,0,0,1029,0,0,0,886,1,0,0,"1"
15164,0,206,8401,0,103,4725,0,63,3100,0,32,6236,1,97,8222,2,97,80487,0,0,0,0,0,1288,80981,0,0,1134,8471,0,0,0,0,0,104,26182,0,0,391,3100,0,0,0,0,0,32,15813,0,0,249,69110,0,0,0,0,0,994,61000,0,0,1024,0,0,0,870,1,0,0,"1"
15418,0,210,8499,0,105,4725,0,63,3100,0,32,8110,0,116,8337,0,100,81633,0,0,0,0,0,1307,81992,0,0,1150,8499,0,0,0,0,0,105,27568,0,0,415,3100,0,0,0,0,0,32,16875,0,0,268,70093,0,0,0,0,0,1009,61822,0,0,1038,0,0,0,892,1,0,0,"1"
15143,0,206,8374,0,103,4725,0,63,3100,0,32,4084,0,69,8224,1,97,82143,0,0,0,0,0,1309,82113,0,0,1149,8374,0,0,0,0,0,103,29531,0,0,433,3100,0,0,0,0,0,32,19043,0,0,289,70066,0,0,0,0,0,1008,62810,0,0,1045,0,0,0,884,1,0,0,"1"
15583,0,212,8451,0,104,4725,0,63,3100,0,32,6658,3,100,8269,0,99,81214,0,0,0,0,0,1300,81642,0,0,1145,8451,0,0,0,0,0,104,28135,0,0,419,3100,0,0,0,0,0,32,17637,0,0,275,69791,0,0,0,0,0,1005,61528,0,0,1033,0,0,0,888,1,0,0,"1"
15143,0,206,8513,0,105,4725,0,63,3100,0,32,8208,0,120,8222,0,97,80291,0,0,0,0,0,1284,80691,0,0,1130,8513,0,0,0,0,0,105,27333,0,0,410,3170,0,0,0,0,0,33,16555,0,0,262,68708,0,0,0,0,0,988,60452,0,0,1015,0,0,0,866,1,0,0,"1"
15147,0,206,8386,0,103,4725,0,63,3100,0,32,4678,0,75,8403,3,101,81173,0,0,0,0,0,1299,81550,0,0,1143,8386,0,0,0,0,0,103,28083,0,0,424,3100,0,0,0,0,0,32,17661,0,0,281,69681,0,0,0,0,0,1003,61620,0,0,1034,0,0,0,884,1,0,0,"1"
15418,0,210,8345,0,103,4725,0,63,3100,0,32,9010,2,132,8224,1,97,81125,0,0,0,0,0,1299,81652,0,0,1144,8500,0,0,0,0,0,105,26208,0,0,392,3100,0,0,0,0,0,32,15581,0,0,246,69752,0,0,0,0,0,1003,61380,0,0,1031,0,0,0,881,1,0,0,"1"
15164,0,206,8556,0,105,4725,0,63,3100,0,32,4852,2,78,8269,3,99,81298,0,0,0,0,0,1301,81807,0,0,1147,8401,0,0,0,0,0,103,25382,0,0,377,3100,0,0,0,0,0,32,14877,0,0,233,69923,0,0,0,0,0,1007,61592,0,0,1034,0,0,0,883,1,0,0,"1"
15418,0,210,8423,0,104,4725,0,63,3100,0,32,6962,0,104,8222,0,97,81267,0,0,0,0,0,1302,81849,0,0,1147,8423,0,0,0,0,0,104,26844,0,0,403,3100,0,0,0,0,0,32,16295,0,0,258,70026,0,0,0,0,0,1007,61600,0,0,1035,0,0,0,888,1,0,0,"1"
15143,0,206,8450,0,104,4725,0,63,3100,0,32,5380,0,85,8265,1,99,80396,0,0,0,0,0,1286,80645,0,0,1130,8450,0,0,0,0,0,104,28021,0,0,420,3100,0,0,0,0,0,32,17459,0,0,275,68795,0,0,0,0,0,990,60716,0,0,1019,0,0,0,872,1,0,0,"1"
12780,2,174,6976,1,86,4746,2,63,3544,1,32,7414,2,108,6907,1,82,44214,0,0,0,0,0,530,25731,0,0,287,8160,0,0,0,0,0,101,37658,0,0,407,4867,0,0,0,0,0,49,29734,0,0,297,8945,0,0,0,0,0,110,32250,0,0,340,0,0,0,0,0,0,0,"0"
15130,0,206,8345,0,103,4725,0,63,3100,0,32,8558,0,124,8265,1,99,30748,0,0,0,0,0,421,21545,0,0,259,8415,0,0,0,0,0,104,18140,0,0,241,3170,0,0,0,0,0,33,7735,0,0,98,9387,0,0,0,0,0,116,11638,0,0,160,0,0,0,0,0,0,0,"0"
34475,0,445,8374,0,103,9939,0,142,3100,0,32,3482,0,60,7859,0,93,36241,0,0,0,0,0,532,21205,0,0,255,8556,0,0,0,0,0,105,23602,0,0,353,3100,0,0,0,0,0,32,12941,0,0,207,9249,0,0,0,0,0,114,16462,0,0,264,0,0,0,0,0,0,0,"0"
15274,0,208,8605,0,106,4725,0,63,3100,0,32,8734,0,127,8486,1,101,32598,0,0,0,0,0,440,22178,0,0,264,8423,0,0,0,0,0,104,20350,0,0,262,3100,0,0,0,0,0,32,9665,0,0,115,9476,0,0,0,0,0,116,13674,0,0,179,0,0,0,0,0,0,0,"0"
15287,0,208,8359,0,103,4725,0,63,3100,0,32,8624,0,125,8337,0,100,30175,0,0,0,0,0,417,21529,0,0,260,8429,0,0,0,0,0,104,17399,0,0,236,3170,0,0,0,0,0,33,7051,0,0,94,9529,0,0,0,0,0,118,10950,0,0,156,0,0,0,0,0,0,0,"0"
15293,0,208,8386,0,103,4725,0,63,3100,0,32,8734,0,127,8222,0,97,30291,0,0,0,0,0,419,21585,0,0,259,8542,0,0,0,0,0,105,17265,0,0,234,3100,0,0,0,0,0,32,6553,0,0,87,9542,0,0,0,0,0,117,10562,0,0,151,0,0,0,0,0,0,0,"0"
15128,0,206,8500,0,105,4725,0,63,3100,0,32,8624,0,125,8337,0,100,29437,0,0,0,0,0,408,21269,0,0,257,8344,0,0,0,0,0,103,16420,0,0,224,3100,0,0,0,0,0,32,6017,0,0,81,9525,0,0,0,0,0,118,9916,0,0,143,0,0,0,0,0,0,0,"0"
15452,0,210,8401,0,103,4725,0,63,3100,0,32,8734,0,127,8156,0,96,30312,0,0,0,0,0,419,21532,0,0,258,8555,0,0,0,0,0,105,17428,0,0,236,3100,0,0,0,0,0,32,6631,0,0,88,9476,0,0,0,0,0,116,10568,0,0,151,0,0,0,0,0,0,0,"0"
15130,0,206,8499,0,105,4725,0,63,3100,0,32,8624,0,125,8337,1,100,30462,0,0,0,0,0,417,21481,0,0,258,8345,0,0,0,0,0,103,17646,0,0,234,3170,0,0,0,0,0,33,7241,0,0,91,9393,0,0,0,0,0,116,11212,0,0,154,0,0,0,0,0,0,0,"0"
15452,0,210,8374,0,103,4725,0,63,3100,0,32,8662,0,126,8222,0,97,30079,0,0,0,0,0,417,21568,0,0,259,8626,0,0,0,0,0,106,17024,0,0,232,3100,0,0,0,0,0,32,6367,0,0,86,9542,0,0,0,0,0,117,10374,0,0,150,0,0,0,0,0,0,0,"0"
15274,0,208,8605,0,106,4725,0,63,3100,0,32,8696,0,126,8403,1,101,29787,0,0,0,0,0,413,21352,0,0,258,8423,0,0,0,0,0,104,16768,0,0,229,3100,0,0,0,0,0,32,6219,0,0,84,9529,0,0,0,0,0,118,10120,0,0,146,0,0,0,0,0,0,0,"0"
15287,0,208,8359,0,103,4725,0,63,3100,0,32,8662,0,126,8156,0,96,29678,0,0,0,0,0,410,21485,0,0,258,8359,0,0,0,0,0,103,16641,0,0,225,3100,0,0,0,0,0,32,6223,0,0,82,9542,0,0,0,0,0,117,10160,0,0,145,0,0,0,0,0,0,0,"0"
15293,0,208,8542,0,105,4725,0,63,3100,0,32,8492,0,123,8265,1,99,29746,0,0,0,0,0,412,21395,0,0,258,8542,0,0,0,0,0,105,16795,0,0,229,3100,0,0,0,0,0,32,6083,0,0,82,9453,0,0,0,0,0,117,9916,0,0,143,0,0,0,0,0,0,0,"0"
15128,0,206,8344,0,103,4725,0,63,3100,0,32,8454,0,123,7859,0,93,29201,0,0,0,0,0,405,20923,0,0,252,8344,0,0,0,0,0,103,16420,0,0,224,3100,0,0,0,0,0,32,6017,0,0,81,9179,0,0,0,0,0,113,9680,0,0,140,0,0,0,0,0,0,0,"0"
15452,0,210,8401,0,103,4725,0,63,3100,0,32,8734,0,127,8486,1,101,30086,0,0,0,0,0,417,21712,0,0,261,8555,0,0,0,0,0,105,16876,0,0,230,3100,0,0,0,0,0,32,6149,0,0,83,9674,0,0,0,0,0,119,10158,0,0,147,0,0,0,0,0,0,0,"0"
15130,0,206,8499,0,105,4725,0,63,3100,0,32,8624,0,125,8271,0,99,29649,0,0,0,0,0,411,21072,0,0,254,8345,0,0,0,0,0,103,16632,0,0,227,3100,0,0,0,0,0,32,6227,0,0,84,9327,0,0,0,0,0,115,10126,0,0,146,0,0,0,0,0,0,0,"0"
15143,0,206,8374,0,103,4725,0,63,3100,0,32,8734,0,127,8288,0,98,30443,0,0,0,0,0,417,21585,0,0,258,8374,0,0,0,0,0,103,17589,0,0,233,3100,0,0,0,0,0,32,7171,0,0,90,9608,0,0,0,0,0,118,11110,0,0,153,0,0,0,0,0,0,0,"0"
15293,0,208,8451,0,104,4725,0,63,3100,0,32,8558,0,124,8337,0,100,29672,0,0,0,0,0,411,21314,0,0,257,8451,0,0,0,0,0,104,16655,0,0,227,3100,0,0,0,0,0,32,6087,0,0,82,9393,0,0,0,0,0,116,9986,0,0,144,0,0,0,0,0,0,0,"0"
15433,0,210,8513,0,105,4725,0,63,3100,0,32,8800,0,128,8156,0,96,29854,0,0,0,0,0,414,21661,0,0,261,8583,0,0,0,0,0,106,16869,0,0,230,3170,0,0,0,0,0,33,6161,0,0,83,9608,0,0,0,0,0,118,10168,0,0,147,0,0,0,0,0,0,0,"0"
15371,0,209,8386,0,103,4725,0,63,3100,0,32,8624,0,125,8337,1,100,29800,0,0,0,0,0,413,21377,0,0,258,8386,0,0,0,0,0,103,16711,0,0,228,3100,0,0,0,0,0,32,6289,0,0,85,9591,0,0,0,0,0,119,10330,0,0,149,0,0,0,0,0,0,0,"0"
15194,0,207,8345,0,103,4725,0,63,3100,0,32,8662,0,126,8222,0,97,30085,0,0,0,0,0,416,21626,0,0,260,8500,0,0,0,0,0,105,17048,0,0,231,3100,0,0,0,0,0,32,6421,0,0,85,9542,0,0,0,0,0,117,10358,0,0,148,0,0,0,0,0,0,0,"0"
15164,0,206,8556,0,105,4725,0,63,3100,0,32,8630,0,125,8403,1,101,29826,0,0,0,0,0,413,21479,0,0,259,8401,0,0,0,0,0,103,16724,0,0,228,3100,0,0,0,0,0,32,6219,0,0,84,9595,0,0,0,0,0,119,10120,0,0,146,0,0,0,0,0,0,0,"0"
15418,0,210,8423,0,104,4725,0,63,3100,0,32,8728,0,127,8156,0,96,29621,0,0,0,0,0,411,21365,0,0,257,8423,0,0,0,0,0,104,16566,0,0,226,3100,0,0,0,0,0,32,6017,0,0,81,9542,0,0,0,0,0,117,9954,0,0,144,0,0,0,0,0,0,0,"0"
15143,0,206,8450,0,104,4725,0,63,3100,0,32,8558,0,124,8265,1,99,29662,0,0,0,0,0,411,21171,0,0,255,8450,0,0,0,0,0,104,16711,0,0,228,3100,0,0,0,0,0,32,6149,0,0,83,9321,0,0,0,0,0,115,9982,0,0,144,0,0,0,0,0,0,0,"0"
