@relation class
@attribute h_s_1_dst_bytes real
@attribute h_s_1_dst_flow real
@attribute h_s_1_dst_pkt real
@attribute h_s_1_src_bytes real
@attribute h_s_1_src_flow real
@attribute h_s_1_src_pkt real
@attribute hmi_dst_bytes real
@attribute hmi_dst_flow real
@attribute hmi_dst_pkt real
@attribute hmi_src_bytes real
@attribute hmi_src_flow real
@attribute hmi_src_pkt real
@attribute port_1_s_rx_bytes real
@attribute port_1_s_rx_crc_err real
@attribute port_1_s_rx_drop real
@attribute port_1_s_rx_error real
@attribute port_1_s_rx_frame_err real
@attribute port_1_s_rx_over_err real
@attribute port_1_s_rx_pkt real
@attribute port_1_s_tx_bytes real
@attribute port_1_s_tx_drop real
@attribute port_1_s_tx_error real
@attribute port_1_s_tx_pkt real
@attribute port_2_s_rx_bytes real
@attribute port_2_s_rx_crc_err real
@attribute port_2_s_rx_drop real
@attribute port_2_s_rx_error real
@attribute port_2_s_rx_frame_err real
@attribute port_2_s_rx_over_err real
@attribute port_2_s_rx_pkt real
@attribute port_2_s_tx_bytes real
@attribute port_2_s_tx_drop real
@attribute port_2_s_tx_error real
@attribute port_2_s_tx_pkt real
@attribute port_3_s_rx_bytes real
@attribute port_3_s_rx_crc_err real
@attribute port_3_s_rx_drop real
@attribute port_3_s_rx_error real
@attribute port_3_s_rx_frame_err real
@attribute port_3_s_rx_over_err real
@attribute port_3_s_rx_pkt real
@attribute port_3_s_tx_bytes real
@attribute port_3_s_tx_drop real
@attribute port_3_s_tx_error real
@attribute port_3_s_tx_pkt real
@attribute port_h_s_1_rx_bytes real
@attribute port_h_s_1_rx_crc_err real
@attribute port_h_s_1_rx_drop real
@attribute port_h_s_1_rx_error real
@attribute port_h_s_1_rx_frame_err real
@attribute port_h_s_1_rx_over_err real
@attribute port_h_s_1_rx_pkt real
@attribute port_h_s_1_tx_bytes real
@attribute port_h_s_1_tx_drop real
@attribute port_h_s_1_tx_error real
@attribute port_h_s_1_tx_pkt real
@attribute port_hmi_rx_bytes real
@attribute port_hmi_rx_crc_err real
@attribute port_hmi_rx_drop real
@attribute port_hmi_rx_error real
@attribute port_hmi_rx_frame_err real
@attribute port_hmi_rx_over_err real
@attribute port_hmi_rx_pkt real
@attribute port_hmi_tx_bytes real
@attribute port_hmi_tx_drop real
@attribute port_hmi_tx_error real
@attribute port_hmi_tx_pkt real
@attribute port_udp_counts real
@attribute rst real
@attribute tcp_connection real
@attribute tcp_failed real
@attribute tcp_port_counts real
@attribute udp_connection real
@attribute unknown_protocol real
@attribute class{0,1}
@data
0,0,0,0,0,0,0,0,0,0,0,0,122266,0,0,0,0,0,1193,121579,0,0,1403,116014,0,0,0,0,0,1225,174516,0,0,1406,14750,0,0,0,0,0,189,118727,0,0,1014,66187,0,0,0,0,0,39,80820,0,0,800,77981,0,0,0,0,0,1077,137408,0,0,1396,0,0,4,257,2,0,0,"1"
0,0,0,0,0,0,51183,2,606,72814,0,1006,226507,0,0,0,0,0,1237,103182,0,0,1420,77802,0,0,0,0,0,1228,227459,0,0,1413,36183,0,0,0,0,0,231,160856,0,0,1020,71900,0,0,0,0,0,38,81319,0,0,776,79260,0,0,0,0,0,1098,153775,0,0,1367,0,0,6,257,2,0,0,"1"
126,2,3,84,2,2,50314,0,595,72771,0,1006,99829,0,0,0,0,0,1135,97668,0,0,1335,122896,0,0,0,0,0,1226,149660,0,0,1377,32554,0,0,0,0,0,197,117220,0,0,994,39613,0,0,0,0,0,32,62149,0,0,744,78107,0,0,0,0,0,1081,126225,0,0,1340,0,0,6,278,2,0,0,"1"
74,3,0,1430,1,0,51211,1,603,72449,0,1002,116849,0,0,0,0,0,1152,128984,0,0,1372,113883,0,0,0,0,0,1214,160028,0,0,1382,47945,0,0,0,0,0,225,120836,0,0,979,20501,0,0,0,0,0,11,87217,0,0,700,77625,0,0,0,0,0,1069,140751,0,0,1330,0,0,4,259,2,0,0,"1"
4744,5,63,81228,4,46,50874,11,585,71076,18,982,126053,0,0,0,0,0,452,189641,0,0,732,76918,0,0,0,0,0,369,73940,0,0,661,55553,0,0,0,0,0,411,180886,0,0,705,127080,0,0,0,0,0,80,36892,0,0,406,75648,0,0,0,0,0,1048,85013,0,0,954,1,0,11,1,4,6,0,"0"
0,0,0,0,0,0,59895,1,708,84701,0,1176,114440,0,0,0,0,0,420,134449,0,0,599,65286,0,0,0,0,0,382,159225,0,0,598,58901,0,0,0,0,0,374,117839,0,0,589,118230,0,0,0,0,0,61,38170,0,0,233,85837,0,0,0,0,0,1189,95234,0,0,891,1,0,4,2,1,3,0,"0"
0,0,0,0,0,0,75571,0,855,109449,0,1492,58599,0,0,0,0,0,394,143338,0,0,617,121629,0,0,0,0,0,1526,196373,0,0,1733,203890,0,0,0,0,0,1565,153853,0,0,1746,35123,0,0,0,0,0,19,54256,0,0,212,85476,0,0,0,0,0,1182,113888,0,0,916,0,2,5,23,24,0,0,"1"
1490,10,23,26856,2,12,60243,2,712,79640,0,1111,69021,0,0,0,0,0,362,97442,0,0,555,69088,0,0,0,0,0,359,113246,0,0,562,26533,0,0,0,0,0,342,107865,0,0,523,103244,0,0,0,0,0,52,33134,0,0,189,86326,0,0,0,0,0,1195,91055,0,0,860,1,0,3,1,1,3,0,"0"
0,0,0,0,0,0,59388,0,705,85233,0,1179,55852,0,0,0,0,0,370,142430,0,0,574,137621,0,0,0,0,0,404,98308,0,0,588,44768,0,0,0,0,0,359,119889,0,0,529,70309,0,0,0,0,0,40,33221,0,0,163,86346,0,0,0,0,0,1194,92469,0,0,858,0,0,4,1,1,0,0,"0"
66,0,1,26658,2,9,59190,0,697,86931,0,1203,65497,0,0,0,0,0,353,97243,0,0,544,54072,0,0,0,0,0,340,94823,0,0,531,42881,0,0,0,0,0,326,83581,0,0,497,47540,0,0,0,0,0,18,45821,0,0,152,85818,0,0,0,0,0,1188,106089,0,0,862,0,0,2,2,1,0,0,"0"
0,0,0,0,1,0,59214,0,703,85437,0,1182,62216,0,0,0,0,0,391,140082,0,0,551,41670,0,0,0,0,0,282,69653,0,0,504,45501,0,0,0,0,0,321,85993,0,0,509,69907,0,0,0,0,0,52,59833,0,0,197,85437,0,0,0,0,0,1182,117126,0,0,864,0,0,3,0,1,0,0,"0"
0,0,0,0,0,0,59386,0,699,85392,0,1182,63606,0,0,0,0,0,381,150002,0,0,578,62972,0,0,0,0,0,322,102008,0,0,553,101100,0,0,0,0,0,377,99201,0,0,555,34498,0,0,0,0,0,17,66472,0,0,162,85903,0,0,0,0,0,1189,127913,0,0,891,0,0,2,0,1,0,0,"0"
0,0,0,0,0,0,59576,3,708,86814,0,1200,92082,0,0,0,0,0,414,149935,0,0,583,60290,0,0,0,0,0,323,100852,0,0,575,137080,0,0,0,0,0,418,120283,0,0,601,18966,0,0,0,0,0,15,39761,0,0,167,86769,0,0,0,0,0,1200,100815,0,0,894,1,0,6,1,1,3,0,"0"
198,4,3,0,4,0,59229,0,698,63803,0,910,48973,0,0,0,0,0,378,183092,0,0,581,81129,0,0,0,0,0,316,43591,0,0,507,46127,0,0,0,0,0,354,112526,0,0,518,120760,0,0,0,0,0,60,27387,0,0,195,85590,0,0,0,0,0,1185,84717,0,0,860,0,0,4,1,1,0,0,"0"
0,0,0,42,0,1,0,1,0,0,0,0,32177,0,0,0,0,0,421,265926,0,0,599,60859,0,0,0,0,0,312,57713,0,0,496,63182,0,0,0,0,0,280,90980,0,0,448,202767,0,0,0,0,0,110,49082,0,0,243,80658,0,0,0,0,0,1112,95808,0,0,773,0,0,3,1,1,0,0,"0"
0,0,0,0,0,0,50923,0,601,73833,0,1019,69258,0,0,0,0,0,391,132382,0,0,602,140594,0,0,0,0,0,417,152146,0,0,620,37381,0,0,0,0,0,279,155401,0,0,440,145627,0,0,0,0,0,71,31413,0,0,193,76341,0,0,0,0,0,1051,78462,0,0,744,0,0,6,2,1,0,0,"0"
0,0,0,0,0,0,51498,2,609,77072,0,1061,110949,0,0,0,0,0,391,134627,0,0,624,97898,0,0,0,0,0,408,158383,0,0,618,97800,0,0,0,0,0,290,122748,0,0,466,58464,0,0,0,0,0,32,28081,0,0,183,77072,0,0,0,0,0,1061,79604,0,0,790,0,0,3,0,1,0,0,"0"
0,0,0,0,0,0,50815,0,602,77002,0,1059,44195,0,0,0,0,0,346,100425,0,0,515,25494,0,0,0,0,0,328,102055,0,0,526,35490,0,0,0,0,0,195,44107,0,0,381,113101,0,0,0,0,0,56,9742,0,0,159,78172,0,0,0,0,0,1075,59093,0,0,733,0,0,2,0,1,0,0,"0"
880,5,15,17706,2,5,50821,0,599,78242,0,1077,64431,0,0,0,0,0,346,140252,0,0,564,73994,0,0,0,0,0,383,144968,0,0,613,126522,0,0,0,0,0,304,111248,0,0,475,20666,0,0,0,0,0,23,88542,0,0,193,77006,0,0,0,0,0,1060,140515,0,0,809,0,0,5,0,1,0,0,"0"
0,0,0,0,0,0,51066,0,604,76864,0,1057,23910,0,0,0,0,0,301,98863,0,0,526,81424,0,0,0,0,0,320,56263,0,0,519,39820,0,0,0,0,0,238,102140,0,0,392,56592,0,0,0,0,0,32,33610,0,0,153,77000,0,0,0,0,0,1059,84688,0,0,756,0,0,4,0,1,0,0,"0"
0,0,0,0,0,0,50845,0,600,64751,0,906,42895,0,0,0,0,0,324,69861,0,0,495,41213,0,0,0,0,0,295,51652,0,0,482,14622,0,0,0,0,0,186,60431,0,0,356,53706,0,0,0,0,0,25,7716,0,0,119,77033,0,0,0,0,0,1061,58821,0,0,719,1,0,4,0,1,3,0,"0"
0,0,0,0,0,0,51576,0,610,76708,0,1055,65470,0,0,0,0,0,363,100141,0,0,554,104732,0,0,0,0,0,364,95978,0,0,593,56220,0,0,0,0,0,269,138683,0,0,456,36849,0,0,0,0,0,25,50209,0,0,202,76852,0,0,0,0,0,1057,101512,0,0,807,0,0,4,1,1,0,0,"0"
0,0,0,0,0,0,50947,0,601,77078,0,1061,51228,0,0,0,0,0,381,144693,0,0,533,79950,0,0,0,0,0,321,97104,0,0,541,59210,0,0,0,0,0,225,77185,0,0,398,56890,0,0,0,0,0,29,51746,0,0,158,78182,0,0,0,0,0,1076,102233,0,0,745,0,0,3,1,1,0,0,"0"
660,6,12,17814,3,7,50949,2,604,78316,0,1077,176499,0,0,0,0,0,472,175046,0,0,679,23230,0,0,0,0,0,292,89334,0,0,539,104134,0,0,0,0,0,392,284115,0,0,557,176174,0,0,0,0,0,83,51191,0,0,222,76996,0,0,0,0,0,1059,98928,0,0,772,0,0,4,0,1,0,0,"0"
0,0,0,0,0,0,50836,0,598,76940,0,1059,47137,0,0,0,0,0,372,146336,0,0,542,22683,0,0,0,0,0,277,70049,0,0,504,33863,0,0,0,0,0,216,89064,0,0,378,156697,0,0,0,0,0,74,29879,0,0,202,76874,0,0,0,0,0,1058,76801,0,0,734,0,0,5,0,1,0,0,"0"
140,5,2,1514,3,1,50865,2,603,76681,0,1055,92501,0,0,0,0,0,330,38187,0,0,525,59661,0,0,0,0,0,312,66294,0,0,519,16829,0,0,0,0,0,228,127272,0,0,387,24475,0,0,0,0,0,17,14816,0,0,126,76903,0,0,0,0,0,1058,67008,0,0,749,0,0,5,0,1,0,0,"0"
0,0,0,0,0,0,51289,0,604,75930,0,1045,41641,0,0,0,0,0,307,92770,0,0,518,49372,0,0,0,0,0,285,54144,0,0,502,36616,0,0,0,0,0,264,145133,0,0,415,94575,0,0,0,0,0,49,49215,0,0,163,77151,0,0,0,0,0,1061,99221,0,0,745,0,0,5,1,1,0,0,"0"
0,0,0,0,0,0,51106,2,605,77522,0,1067,55916,0,0,0,0,0,403,180416,0,0,575,128525,0,0,0,0,0,373,81824,0,0,565,54041,0,0,0,0,0,220,118092,0,0,415,68743,0,0,0,0,0,41,52241,0,0,145,77465,0,0,0,0,0,1067,103087,0,0,740,0,0,2,3,1,0,0,"0"
0,0,0,0,0,0,52281,9,600,73374,18,1015,48263,0,0,0,0,0,341,76521,0,0,605,28071,0,0,0,0,0,326,77648,0,0,589,54227,0,0,0,0,0,368,102479,0,0,627,80258,0,0,0,0,0,57,43304,0,0,364,77864,0,0,0,0,0,1082,115018,0,0,941,1,0,11,1,4,6,0,"0"
672,5,12,17772,3,6,59130,3,702,74157,0,1039,86565,0,0,0,0,0,423,248510,0,0,2616,90979,0,0,0,0,0,404,181767,0,0,1519,217272,0,0,0,0,0,2420,114498,0,0,650,87422,0,0,0,0,0,53,65338,0,0,1131,86763,0,0,0,0,0,1205,145701,0,0,1828,671,0,7,1,1,888,0,"1"
0,0,0,0,0,0,59325,0,701,84048,0,1164,63325,0,0,0,0,0,378,134194,0,0,560,109274,0,0,0,0,0,410,135571,0,0,605,24320,0,0,0,0,0,310,111100,0,0,514,124812,0,0,0,0,0,70,46141,0,0,238,85748,0,0,0,0,0,1189,102644,0,0,883,0,0,6,0,1,0,0,"0"
0,0,0,0,0,0,59223,2,700,86298,1,1195,90638,0,0,0,0,0,371,132098,0,0,622,54569,0,0,0,0,0,357,144636,0,0,623,114725,0,0,0,0,0,429,153923,0,0,630,49330,0,0,0,0,0,35,115836,0,0,279,88423,0,0,0,0,0,1229,192665,0,0,998,1,0,6,1,1,3,0,"0"
134,2,2,0,1,0,59214,1,702,85523,2,1183,110351,0,0,0,0,0,389,120161,0,0,610,163390,0,0,0,0,0,480,189942,0,0,689,45898,0,0,0,0,0,379,170237,0,0,593,86516,0,0,0,0,0,40,64618,0,0,250,87290,0,0,0,0,0,1208,133101,0,0,943,0,0,7,1,1,0,0,"0"
138,1,2,0,2,0,59322,0,699,86599,0,1198,53823,0,0,0,0,0,384,128940,0,0,552,64719,0,0,0,0,0,311,81784,0,0,551,82232,0,0,0,0,0,358,78539,0,0,540,21086,0,0,0,0,0,21,45615,0,0,154,85902,0,0,0,0,0,1190,107075,0,0,884,0,0,4,0,1,0,0,"0"
662,1,12,18102,0,11,59214,0,703,85437,0,1182,130725,0,0,0,0,0,412,134442,0,0,589,44203,0,0,0,0,0,351,149621,0,0,556,85328,0,0,0,0,0,334,116665,0,0,555,38628,0,0,0,0,0,24,81575,0,0,199,85437,0,0,0,0,0,1182,141527,0,0,908,0,0,3,1,1,0,0,"0"
0,0,0,0,0,0,59022,0,695,85590,0,1185,47127,0,0,0,0,0,366,139913,0,0,563,128359,0,0,0,0,0,417,127677,0,0,593,111872,0,0,0,0,0,393,149220,0,0,584,65902,0,0,0,0,0,35,45354,0,0,179,85660,0,0,0,0,0,1186,104526,0,0,869,0,0,3,3,1,0,0,"0"
0,0,0,0,0,0,59394,3,705,85272,0,1179,76136,0,0,0,0,0,380,140507,0,0,609,63813,0,0,0,0,0,334,90773,0,0,592,28739,0,0,0,0,0,373,188438,0,0,588,166872,0,0,0,0,0,77,63767,0,0,255,85788,0,0,0,0,0,1186,122279,0,0,937,1,0,3,1,1,3,0,"0"
0,0,0,0,0,0,59268,0,699,85353,0,1182,45422,0,0,0,0,0,368,156996,0,0,625,90488,0,0,0,0,0,413,159477,0,0,616,130658,0,0,0,0,0,409,97667,0,0,601,79048,0,0,0,0,0,36,49247,0,0,242,85899,0,0,0,0,0,1190,109207,0,0,949,0,0,4,1,1,0,0,"0"
614,11,11,17748,6,6,59298,3,702,85779,0,1185,57258,0,0,0,0,0,350,134404,0,0,586,102291,0,0,0,0,0,421,167645,0,0,631,88154,0,0,0,0,0,379,110166,0,0,562,82223,0,0,0,0,0,37,61458,0,0,201,85341,0,0,0,0,0,1179,120444,0,0,894,0,0,5,0,1,0,0,"0"
0,0,0,0,0,0,58344,0,690,85785,0,1188,79011,0,0,0,0,0,312,41160,0,0,523,45909,0,0,0,0,0,364,127776,0,0,537,24350,0,0,0,0,0,312,126620,0,0,511,61921,0,0,0,0,0,46,64458,0,0,159,85161,0,0,0,0,0,1179,123524,0,0,856,0,0,3,1,1,0,0,"0"
0,0,0,0,0,0,59637,2,705,85806,0,1188,85991,0,0,0,0,0,404,140942,0,0,608,134424,0,0,0,0,0,381,72509,0,0,594,44582,0,0,0,0,0,367,136555,0,0,549,3178,0,0,0,0,0,13,60292,0,0,174,85806,0,0,0,0,0,1188,121659,0,0,904,0,0,6,2,1,0,0,"0"
272,4,4,1196,3,2,58677,0,693,37050,0,570,112937,0,0,0,0,0,373,76931,0,0,532,64457,0,0,0,0,0,328,72755,0,0,520,44200,0,0,0,0,0,349,129474,0,0,523,20696,0,0,0,0,0,12,15827,0,0,114,85488,0,0,0,0,0,1182,76292,0,0,832,0,0,4,0,1,0,0,"0"
0,0,0,16576,0,4,60192,3,713,85467,0,1184,40987,0,0,0,0,0,293,55257,0,0,510,62931,0,0,0,0,0,322,70329,0,0,510,45166,0,0,0,0,0,366,126602,0,0,527,57071,0,0,0,0,0,41,26978,0,0,158,85767,0,0,0,0,0,1188,86292,0,0,854,0,0,7,0,1,0,0,"0"
0,0,0,0,0,0,58716,0,696,85776,0,1186,60574,0,0,0,0,0,327,104529,0,0,569,96970,0,0,0,0,0,353,96924,0,0,561,66148,0,0,0,0,0,373,132196,0,0,567,56950,0,0,0,0,0,31,29550,0,0,175,86473,0,0,0,0,0,1195,91218,0,0,911,0,0,4,0,1,0,0,"0"
0,0,0,0,0,0,60099,0,709,87324,0,1209,46284,0,0,0,0,0,363,188523,0,0,585,52689,0,0,0,0,0,343,95640,0,0,519,68584,0,0,0,0,0,348,95364,0,0,532,129470,0,0,0,0,0,71,69932,0,0,225,86199,0,0,0,0,0,1194,125877,0,0,880,1,0,2,2,1,3,0,"0"
672,5,12,17838,2,7,59256,0,703,84978,0,1175,81524,0,0,0,0,0,367,101331,0,0,550,45819,0,0,0,0,0,334,98347,0,0,541,113637,0,0,0,0,0,394,112869,0,0,588,35978,0,0,0,0,0,19,12559,0,0,137,85476,0,0,0,0,0,1182,73337,0,0,861,0,0,5,1,1,0,0,"0"
248,1,4,6296,1,8,59058,0,695,85602,0,1185,65154,0,0,0,0,0,359,105489,0,0,541,64029,0,0,0,0,0,314,74983,0,0,540,26674,0,0,0,0,0,349,159885,0,0,538,125907,0,0,0,0,0,58,41016,0,0,199,85602,0,0,0,0,0,1185,98868,0,0,868,0,0,5,0,1,0,0,"0"
0,0,0,0,1,0,59412,3,706,34671,0,542,48265,0,0,0,0,0,321,84516,0,0,516,53378,0,0,0,0,0,357,144119,0,0,555,109755,0,0,0,0,0,354,62794,0,0,529,18365,0,0,0,0,0,16,39417,0,0,135,85653,0,0,0,0,0,1185,99921,0,0,856,0,0,3,0,1,0,0,"0"
0,0,0,0,0,0,58770,0,692,85392,0,1182,91265,0,0,0,0,0,358,119852,0,0,580,84380,0,0,0,0,0,423,239094,0,0,643,72582,0,0,0,0,0,406,161688,0,0,573,205428,0,0,0,0,0,97,58245,0,0,268,85392,0,0,0,0,0,1182,111621,0,0,890,0,0,7,0,1,0,0,"0"
84,1,2,42,1,1,60312,3,716,85278,0,1179,46631,0,0,0,0,0,312,81770,0,0,526,74425,0,0,0,0,0,386,126025,0,0,545,42922,0,0,0,0,0,328,122685,0,0,525,95121,0,0,0,0,0,46,54919,0,0,200,85728,0,0,0,0,0,1185,112016,0,0,865,0,0,6,0,1,0,0,"0"
0,0,0,0,0,0,59109,0,697,84723,0,1173,175301,0,0,0,0,0,427,110848,0,0,651,43939,0,0,0,0,0,343,146258,0,0,612,65903,0,0,0,0,0,421,178700,0,0,595,74820,0,0,0,0,0,38,54147,0,0,225,85638,0,0,0,0,0,1185,113843,0,0,929,0,0,7,0,1,0,0,"0"
0,0,0,0,0,0,58193,3,688,86685,0,1199,51745,0,0,0,0,0,329,97981,0,0,525,79169,0,0,0,0,0,313,35180,0,0,507,51006,0,0,0,0,0,341,98266,0,0,497,20581,0,0,0,0,0,13,5702,0,0,92,86016,0,0,0,0,0,1191,67532,0,0,829,0,0,3,1,1,0,0,"0"
0,0,0,0,0,0,53336,9,613,74325,18,1028,47312,0,0,0,0,0,356,89461,0,0,628,49776,0,0,0,0,0,370,112528,0,0,657,75897,0,0,0,0,0,354,69239,0,0,651,18922,0,0,0,0,0,21,49390,0,0,349,78777,0,0,0,0,0,1095,105285,0,0,997,1,0,12,0,4,6,0,"0"
1070,27,19,42,25,1,60362,20,721,74709,18,1047,123194,0,0,0,0,0,1432,155815,0,0,1126,69811,0,0,0,0,0,563,182002,0,0,1518,76882,0,0,0,0,0,581,110639,0,0,1440,117400,0,0,0,0,0,114,82620,0,0,1131,90087,0,0,0,0,0,1266,175487,0,0,1808,1,91,3,59,42,3,0,"1"
0,0,0,0,0,0,59673,0,703,78525,0,1095,207039,0,0,0,0,0,2803,251595,0,0,3000,118333,0,0,0,0,0,1208,265678,0,0,2680,143687,0,0,0,0,0,1545,261121,0,0,2386,112099,0,0,0,0,0,266,195624,0,0,2142,97201,0,0,0,0,0,1398,255451,0,0,2828,0,418,6,244,227,0,0,"1"
0,0,0,0,0,0,58840,3,697,80883,4,1125,363556,0,0,0,0,0,2725,323272,0,0,3041,158838,0,0,0,0,0,1226,360637,0,0,2681,179168,0,0,0,0,0,1571,338279,0,0,2437,28112,0,0,0,0,0,198,284206,0,0,2206,97737,0,0,0,0,0,1404,348175,0,0,2930,1,396,8,209,298,3,0,"1"
274,2,5,42,0,1,58231,0,688,78504,0,1094,203190,0,0,0,0,0,2598,246581,0,0,2893,112250,0,0,0,0,0,1172,311075,0,0,2599,223777,0,0,0,0,0,1578,277040,0,0,2441,95212,0,0,0,0,0,232,216978,0,0,2194,97064,0,0,0,0,0,1395,300307,0,0,2909,0,397,5,227,333,0,0,"1"
0,0,0,0,0,0,60249,4,713,78732,1,1099,184653,0,0,0,0,0,2348,221568,0,0,2579,98910,0,0,0,0,0,1153,274162,0,0,2306,108724,0,0,0,0,0,1190,199930,0,0,2017,182581,0,0,0,0,0,278,147170,0,0,1872,98563,0,0,0,0,0,1418,232584,0,0,2535,0,349,11,172,277,0,0,"1"
473,5,8,17946,4,9,59704,0,709,79796,0,1111,153600,0,0,0,0,0,1891,237697,0,0,2156,144528,0,0,0,0,0,1140,179511,0,0,1765,113192,0,0,0,0,0,790,202562,0,0,1486,101254,0,0,0,0,0,231,123107,0,0,1234,97989,0,0,0,0,0,1410,203981,0,0,1954,0,194,9,136,171,0,0,"1"
0,0,0,0,0,0,108567,0,1441,139884,0,2166,309328,0,0,0,0,0,2804,351260,0,0,3222,177631,0,0,0,0,0,1492,333291,0,0,3004,201277,0,0,0,0,0,1409,338427,0,0,2690,103128,0,0,0,0,0,490,281284,0,0,2618,123852,0,0,0,0,0,1750,379905,0,0,3431,0,73,246,75,59,0,0,"1"
516,0,6,20800,1,8,59130,0,701,85149,0,1178,134334,0,0,0,0,0,449,176627,0,0,626,150385,0,0,0,0,0,400,107527,0,0,618,45725,0,0,0,0,0,374,166352,0,0,565,105799,0,0,0,0,0,58,45552,0,0,217,88101,0,0,0,0,0,1228,152330,0,0,907,1,0,6,1,1,3,0,"0"
517,6,11,8796,2,2,59246,0,698,85878,0,1189,102927,0,0,0,0,0,406,132209,0,0,595,85801,0,0,0,0,0,363,101853,0,0,566,62670,0,0,0,0,0,362,124102,0,0,557,71456,0,0,0,0,0,46,56576,0,0,215,87894,0,0,0,0,0,1224,154535,0,0,922,0,0,6,1,1,0,0,"0"
1059,0,18,29248,0,4,103628,5,716,58208,4,846,44497,0,0,0,0,0,356,138447,0,0,567,52207,0,0,0,0,0,327,117782,0,0,548,98415,0,0,0,0,0,381,81475,0,0,540,80034,0,0,0,0,0,29,88079,0,0,221,88627,0,0,0,0,0,1233,191963,0,0,933,0,0,6,0,1,0,0,"0"
0,0,0,0,0,0,15317,0,691,71848,0,1004,75147,0,0,0,0,0,357,92617,0,0,579,67827,0,0,0,0,0,365,143299,0,0,620,64666,0,0,0,0,0,377,143040,0,0,587,115264,0,0,0,0,0,66,70743,0,0,239,88242,0,0,0,0,0,1229,167062,0,0,967,0,0,7,0,1,0,0,"0"
0,0,0,0,0,0,77933,5,721,86314,0,1193,129734,0,0,0,0,0,446,172750,0,0,672,170476,0,0,0,0,0,441,119638,0,0,678,48778,0,0,0,0,0,421,247250,0,0,651,143388,0,0,0,0,0,70,63841,0,0,270,87740,0,0,0,0,0,1221,158456,0,0,977,0,0,7,2,1,0,0,"0"
794,5,11,0,0,0,40537,0,680,85551,0,1185,52092,0,0,0,0,0,326,88244,0,0,516,70220,0,0,0,0,0,393,126967,0,0,547,69134,0,0,0,0,0,301,52479,0,0,510,54183,0,0,0,0,0,33,24582,0,0,124,87759,0,0,0,0,0,1222,109142,0,0,851,0,0,3,0,1,0,0,"0"
0,0,0,0,0,0,59399,3,704,84570,0,1170,108808,0,0,0,0,0,407,178895,0,0,638,26000,0,0,0,0,0,336,185692,0,0,602,149380,0,0,0,0,0,443,119990,0,0,608,79000,0,0,0,0,0,36,118281,0,0,238,87317,0,0,0,0,0,1214,195382,0,0,943,0,0,5,1,1,0,0,"0"
0,0,0,0,0,0,58484,0,692,86258,1,1193,133203,0,0,0,0,0,380,84665,0,0,587,39165,0,0,0,0,0,368,139926,0,0,576,88317,0,0,0,0,0,359,102863,0,0,569,65361,0,0,0,0,0,41,25849,0,0,190,87858,0,0,0,0,0,1225,132340,0,0,923,0,0,7,0,1,0,0,"0"
0,0,0,0,0,0,59523,1,703,85734,0,1187,85582,0,0,0,0,0,332,54252,0,0,526,45525,0,0,0,0,0,369,151093,0,0,565,42072,0,0,0,0,0,311,103236,0,0,519,71636,0,0,0,0,0,34,42185,0,0,161,86644,0,0,0,0,0,1203,101956,0,0,864,1,0,3,0,1,3,0,"0"
42,1,1,42,1,1,0,0,0,0,0,0,93873,0,0,0,0,0,373,123082,0,0,572,86350,0,0,0,0,0,416,165318,0,0,579,109763,0,0,0,0,0,264,109692,0,0,466,56412,0,0,0,0,0,30,50403,0,0,167,78923,0,0,0,0,0,1090,121702,0,0,773,1,0,5,2,1,3,0,"0"
0,0,0,0,0,0,51284,1,606,77363,1,1066,61801,0,0,0,0,0,349,108393,0,0,540,61077,0,0,0,0,0,328,69085,0,0,535,77220,0,0,0,0,0,238,79677,0,0,417,18440,0,0,0,0,0,14,21009,0,0,132,79405,0,0,0,0,0,1099,80443,0,0,765,0,0,5,0,1,0,0,"0"
0,0,0,0,0,0,69183,1,615,77496,4,1068,88401,0,0,0,0,0,368,132274,0,0,575,70220,0,0,0,0,0,349,143490,0,0,576,71813,0,0,0,0,0,244,102875,0,0,446,53988,0,0,0,0,0,30,73748,0,0,165,78878,0,0,0,0,0,1092,130112,0,0,783,0,0,3,0,1,0,0,"0"
0,0,0,0,0,0,32835,0,589,77270,0,1061,103694,0,0,0,0,0,342,121105,0,0,619,104060,0,0,0,0,0,448,198755,0,0,631,80137,0,0,0,0,0,262,126945,0,0,474,35950,0,0,0,0,0,19,98422,0,0,224,78419,0,0,0,0,0,1084,150321,0,0,836,1,0,6,2,1,3,0,"0"
726,5,13,17772,2,6,51347,2,609,76966,0,1059,87415,0,0,0,0,0,402,170000,0,0,587,159284,0,0,0,0,0,401,108511,0,0,594,78143,0,0,0,0,0,249,86977,0,0,412,35555,0,0,0,0,0,17,29088,0,0,129,79590,0,0,0,0,0,1103,128629,0,0,765,1,0,6,0,1,3,0,"0"
0,0,0,0,0,0,50606,0,595,76974,0,1059,60933,0,0,0,0,0,332,71433,0,0,518,62306,0,0,0,0,0,354,75424,0,0,517,69335,0,0,0,0,0,224,79300,0,0,426,20088,0,0,0,0,0,27,26048,0,0,126,79593,0,0,0,0,0,1102,114682,0,0,767,1,0,4,1,1,3,0,"0"
42,1,1,42,1,1,51604,2,613,76969,0,1059,73498,0,0,0,0,0,355,95549,0,0,535,48869,0,0,0,0,0,347,109292,0,0,522,32184,0,0,0,0,0,186,41577,0,0,379,78580,0,0,0,0,0,53,33162,0,0,181,79201,0,0,0,0,0,1098,121709,0,0,778,1,0,5,3,1,3,0,"0"
